freq,duty,rcs,rsa,csa,vin,rl,k,Iin,Vout,Iout,S1_Pcond,S1_Psw,S1_Ptot,S2_Pcond,S2_Psw,S2_Ptot,S3_Pcond,S3_Psw,S3_Ptot,S4_Pcond,S4_Psw,S4_Ptot,Tj_S1,Tj_S2,Tj_S3,Tj_S4,T_heatsink,Time,Tj_S1_ts,Tj_S2_ts,Tj_S3_ts,Tj_S4_ts,T_heatsink_ts
6780000.0,0.5,0.2,0.5,33.5,100.0,115.0,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2.0456845427883077,150.19192481990459,1.3060167375643879,0.3055437167095474,7.652512982393727,7.958056699103271,0.3052831904976977,7.652548454149141,7.957831644646833,0.3055437167095474,7.652512982393727,7.958056699103271,0.3052831904976977,7.652548454149141,7.957831644646833,33.96740602592505,33.931252968923886,33.96740602592505,33.931252968923886,25.116853545674985,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,25.1,25.1,25.1,25.1,25.1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.489718385267981e-05,26.360407729725704,26.209250889802753,26.360407729725704,26.209250889802753,25.100000002724396
,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5330286375624124e-05,26.299725364999055,26.37328840938463,26.299725364999055,26.37328840938463,25.100000044786483
,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.6690559515517096e-05,26.506241601834468,26.47084858756592,26.506241601834468,26.47084858756592,25.100000177412674
,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.87381832148166e-05,26.64495304863468,26.682698416931114,26.64495304863468,26.682698416931114,25.100000439176796
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00010115277248315902,26.79260625045397,26.831881132013848,26.79260625045397,26.831881132013848,25.100000857240573
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0001237212974728503,26.913473059068906,26.951482311686455,26.913473059068906,26.951482311686455,25.100001448735078
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00014628365508951053,27.022290822345376,27.060519819667974,27.022290822345376,27.060519819667974,25.10000222179349
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00016767498111591245,27.111615922359167,27.14902161036508,27.111615922359167,27.14902161036508,25.10000312880233
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00018870002492458367,27.228247079527165,27.192994378929633,27.228247079527165,27.192994378929633,25.100004189080195
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00020944338524183794,27.371907174272565,27.302997632315464,27.371907174272565,27.302997632315464,25.100005401327536
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00022981143779578843,27.406943189150596,27.367785306548075,27.406943189150596,27.367785306548075,25.100006753487964
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0002498246586523415,27.41952254106737,27.45656581087418,27.41952254106737,27.45656581087418,25.10000823890171
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00026981145635793756,27.520671192818313,27.48505828673893,27.520671192818313,27.48505828673893,25.100009877595337
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00028979803107613675,27.547172894690924,27.58395640122883,27.547172894690924,27.58395640122883,25.100011671145975
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00030978475716436014,27.644746085100927,27.609336397968686,27.644746085100927,27.609336397968686,25.10001361905405
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0003297716432405372,27.66878934687241,27.705042593268548,27.66878934687241,27.705042593268548,25.10001572059846
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00034975843024219515,27.762799319064897,27.727928168948342,27.762799319064897,27.727928168948342,25.100017974888374
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00036974556110943826,27.784534765611866,27.820402172015733,27.784534765611866,27.820402172015733,25.10002038099849
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00038973146864056547,27.876704911250606,27.84173348699105,27.876704911250606,27.84173348699105,25.100022937653073
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000409716865461641,27.89676283719504,27.932760765728933,27.89676283719504,27.932760765728933,25.10002564377574
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00042970400531794844,27.98646923396335,27.95174394481495,27.98646923396335,27.95174394481495,25.100028498460762
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00044969061054264664,28.00547819170646,28.0411178592327,28.00547819170646,28.0411178592327,25.1000315001229
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00046968191305398225,28.091675133724138,28.05763535335068,28.091675133724138,28.05763535335068,25.100034648320907
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0004896728476666297,28.10795860168546,28.142628652032926,28.10795860168546,28.142628652032926,25.100037941043706
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0005096604129514615,28.193759512368853,28.16035115495006,28.193759512368853,28.16035115495006,25.100041376496957
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0005296464825705715,28.383090071266004,28.259989492460164,28.383090071266004,28.259989492460164,25.100044953684904
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0005496320867695296,28.31080286328038,28.430610400472276,28.31080286328038,28.430610400472276,25.100048671498485
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000569618723244139,28.44982275776344,28.35979380633201,28.44982275776344,28.35979380633201,25.100052528957022
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0005896078625601251,28.40560371153231,28.463567145617304,28.40560371153231,28.463567145617304,25.100056525130686
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0006095970888190593,28.498174458194526,28.452960989240122,28.498174458194526,28.452960989240122,25.100060658316828
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0006295862802123196,28.500690954275548,28.542651882938593,28.500690954275548,28.542651882938593,25.100064927253857
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0006495750390241205,28.58793298263794,28.54858987317925,28.58793298263794,28.54858987317925,25.100069330642526
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000669563928066113,28.595316239986317,28.634725683960994,28.595316239986317,28.634725683960994,25.100073867397313
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0006895526081937928,28.680690027816535,28.642710310841476,28.680690027816535,28.642710310841476,25.10007853623372
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0007095415733116668,28.688876994797052,28.72704232569042,28.688876994797052,28.72704232569042,25.100083336071382
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0007295304026067246,28.772051693541446,28.73507427622844,28.772051693541446,28.73507427622844,25.100088265622286
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0007495195656847636,28.780080922440685,28.817607829105565,28.780080922440685,28.817607829105565,25.10009332382846
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0007695081284646139,28.86217885981807,28.825441877561033,28.86217885981807,28.825441877561033,25.100098509289737
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000789497939348118,28.86941397380585,28.906380693855482,28.86941397380585,28.906380693855482,25.100103821330197
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0008094838240816153,28.951540992441195,28.915775333042454,28.951540992441195,28.915775333042454,25.10010925739682
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0008294691010448708,28.96092411349791,28.997827631664418,28.96092411349791,28.997827631664418,25.10011481720131
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0008494557354867369,29.041704129324522,29.00590942771276,29.041704129324522,29.00590942771276,25.100120500158997
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0008694414295547768,29.049904336043685,29.0867002980171,29.049904336043685,29.0867002980171,25.100126304491006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0008894280478938672,29.129965882347612,29.093786739269227,29.129965882347612,29.093786739269227,25.10013222962323
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0009094147053663657,29.137262767755143,29.173253131171478,29.137262767755143,29.173253131171478,25.100138274193753
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0009294015152142769,29.215558620612295,29.17995639161301,29.215558620612295,29.17995639161301,25.100144437138653
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0009493881934951947,29.222441985143934,29.257883088921417,29.222441985143934,29.257883088921417,25.100150717281377
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0009693751928251198,29.29975115440495,29.264427181854753,29.29975115440495,29.264427181854753,25.10015711368439
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0009893622375781916,29.30588715327917,29.34109689631053,29.30588715327917,29.34109689631053,25.100163625190138
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0010093481468451528,29.38226138532784,29.347418100673206,29.38226138532784,29.347418100673206,25.10017025034837
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0010293334109825122,29.38868156969922,29.42436921947029,29.38868156969922,29.42436921947029,25.100176988256333
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0010493204902813562,29.46415311013023,29.429783822026266,29.46415311013023,29.429783822026266,25.10018383871053
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0010693071422400982,29.469484987535324,29.50477388568123,29.469484987535324,29.50477388568123,25.100190799921428
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001089298388034222,29.54124194859925,29.50728863706715,29.54124194859925,29.50728863706715,25.100197872652554
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0011092892606229636,29.544444016939625,29.578487175861383,29.544444016939625,29.578487175861383,25.10020505416913
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0011292770615706634,29.616457986551204,29.583186515075464,29.616457986551204,29.583186515075464,25.100212342468705
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0011492631862523698,29.79268630873176,29.668653050644856,29.79268630873176,29.668653050644856,25.100219737028272
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0011692486025367387,29.70702457700256,29.82770858738269,29.70702457700256,29.82770858738269,25.10022723720506
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0011892353014684564,29.836145859618163,29.74283285399013,29.836145859618163,29.74283285399013,25.10023484277857
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0012092246411552392,29.775972209583934,29.832482589376784,29.775972209583934,29.832482589376784,25.10024255332902
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0012292135596731744,29.856427936456484,29.81045412385649,29.856427936456484,29.81045412385649,25.100250366736244
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0012492025796508638,29.845624570068953,29.88752460286192,29.845624570068953,29.88752460286192,25.100258282253634
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001269191550234499,29.92053681951102,29.88076882250829,29.92053681951102,29.88076882250829,25.100266298883774
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0012891806076231966,29.915674571729387,29.954296906346233,29.915674571729387,29.954296906346233,25.100274415754768
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0013091685323104224,29.989106096696624,29.950259198743254,29.989106096696624,29.950259198743254,25.100282631448856
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0013291582702910736,29.98421471285497,30.022538727841564,29.98421471285497,30.022538727841564,25.100290946277653
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0013491471273959989,30.055659710942543,30.018174771551816,30.055659710942543,30.018174771551816,25.100299358223342
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001369136104794688,30.052273353058023,30.0893852934356,30.052273353058023,30.0893852934356,25.10030786680742
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0013891242445725582,30.122632186979445,30.08587674571249,30.122632186979445,30.08587674571249,25.10031647073661
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0014091143468484234,30.118192664120677,30.1548947552222,30.118192664120677,30.1548947552222,25.10032517035224
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001429100356341234,30.189043191656328,30.15253412621165,30.189043191656328,30.15253412621165,25.100333962135128
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0014490855179444383,30.18671703599034,30.22374376622928,30.18671703599034,30.22374376622928,25.100342846614307
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0014690722882707847,30.256531773007108,30.219686486538055,30.256531773007108,30.219686486538055,25.100351824039517
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0014890579706513714,30.253428394800952,30.2897212210451,30.253428394800952,30.2897212210451,25.10036089235586
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0015090445529792416,30.32216359226771,30.286351613153162,30.32216359226771,30.286351613153162,25.100370051619493
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0015290313443615624,30.3182344883254,30.354443044070024,30.3182344883254,30.354443044070024,25.100379300686292
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001549018037605657,30.386677088582744,30.350654252777392,30.386677088582744,30.350654252777392,25.100388638591088
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0015690046522291844,30.38199980745551,30.41787371932187,30.38199980745551,30.41787371932187,25.100398064530697
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0015889917866738234,30.448744892505704,30.413792056811932,30.448744892505704,30.413792056811932,25.100407577984072
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0016089788868968767,30.444520869769754,30.47999994022495,30.444520869769754,30.47999994022495,25.100417177885948
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0016289646185162331,30.51070844556063,30.475908053463034,30.51070844556063,30.475908053463034,25.100426862793718
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0016489499290176924,30.506763578797965,30.54251754457789,30.506763578797965,30.54251754457789,25.100436632370727
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0016689370989719377,30.572265508288964,30.53706793931708,30.572265508288964,30.53706793931708,25.10044648695663
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0016889237048200352,30.56709890799587,30.601668154223788,30.56709890799587,30.601668154223788,25.100456424585452
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0017089149882722446,30.6288251607987,30.59373967852971,30.6288251607987,30.59373967852971,25.100466447117082
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0017289057970907786,30.62166490897436,30.65481037067069,30.62166490897436,30.65481037067069,25.10047655122142
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001748893751574201,30.683918302345187,30.65024861432867,30.683918302345187,30.65024861432867,25.10048673491186
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0017688799081985425,30.85009004927152,30.72657097763564,30.85009004927152,30.72657097763564,25.10049699794979
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0017888648423758805,30.755156836082147,30.877099415801073,30.755156836082147,30.877099415801073,25.10050733987128
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001808850921159544,30.887325435602722,30.782085375609928,30.887325435602722,30.782085375609928,25.1005177611619
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001828840102146265,30.804823783315147,30.86675673812768,30.804823783315147,30.86675673812768,25.10052826214053
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0018488293291511419,30.87763200757754,30.830584231168302,30.87763200757754,30.830584231168302,25.100538840503596
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0018688201300505612,30.855529263168048,30.896343413446395,30.855529263168048,30.896343413446395,25.10054949637417
